postcode,ladcd,inferred_postcode_dist_m,price_pcm,bedrooms,bathrooms,property_type,lat,lon,first_seen,last_seen,furnished,floor_area_sqm
E1 2RA,E09000030,10.897649847648996,3700.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
E16 3EL,E09000025,41.3497710271798,1998.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,3850.0,2,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE14 5QF,E09000023,30.371355145934814,2000.0,3,1,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,True,
BR3 3NR,E09000006,91.30614914072127,1900.0,2,2,flat,51.403269175707,-0.0318682665739452,2025-11-24,2025-12-24,False,
E16 3EL,E09000025,41.3497710271798,2050.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,
IG11 7QY,E09000002,11.281097236433313,1875.0,2,1,flat,51.53468281562882,0.0920882582417582,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,2200.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E7 0QR,E09000025,31.198673664709467,3000.0,3,1,flat,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,True,0.092903
E14 4EF,E09000030,59.11071100952071,2708.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2250.0,2,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,2000.0,2,2,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,2325.0,2,2,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
DA7 4NL,E09000004,92.73205665271826,3350.0,4,3,house,51.46496226679281,0.1430665818353831,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2037.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,2100.0,1,1,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2999.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,1690.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2600.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,5997.0,3,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
BR1 3TB,E09000006,76.67921485484909,2250.0,3,1,house,51.41072477427068,0.0194396891439502,2025-11-24,2025-12-24,False,
E3 2BJ,E09000030,10.367289863472623,2200.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,4350.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,1650.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SE6 2NF,E09000023,67.63797200908304,1500.0,1,1,flat,51.43855634680985,-0.0175772514213518,2025-11-24,2025-12-24,False,
E1 2RA,E09000030,10.897649847648996,2250.0,2,2,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE17 2DW,E09000028,39.44831075728673,1750.0,1,1,flat,51.48856282182438,-0.0947358695652173,2025-11-24,2025-12-24,False,
SE14 5QF,E09000023,30.371355145934814,1500.0,1,1,flat,51.4754957029703,-0.0430879356435643,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,2000.0,1,1,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,48.030851
BR2 9EH,E09000006,410.074058347058,1950.0,2,2,flat,51.39037407735983,0.0216240759403832,2025-11-24,2025-12-24,True,
SE15 5HS,E09000028,67.36846870808105,2250.0,2,2,flat,51.47272123182247,-0.0671242525967894,2025-11-24,2025-12-24,False,
SE15 5HS,E09000028,67.36846870808105,1850.0,1,1,flat,51.47272123182247,-0.0671242525967894,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,3200.0,2,2,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
SE3 0AA,E09000011,86.15602620023982,1600.0,1,1,flat,51.46840816181954,0.0177619947800149,2025-11-24,2025-12-24,,
E14 4EF,E09000030,59.11071100952071,2200.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,44.59344
E16 3EL,E09000025,41.3497710271798,1650.0,1,1,flat,51.51139931428571,0.0215454696864111,2025-11-24,2025-12-24,True,44.965052
SE16 2TL,E09000028,29.279139816040523,2500.0,2,2,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,False,
E3 2BJ,E09000030,10.367289863472623,1600.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,,
SE6 2NF,E09000023,67.63797200908304,2300.0,3,1,house,51.43855634680985,-0.0175772514213518,2025-11-24,2025-12-24,False,
E6 3QL,E09000025,17.27085379268786,2250.0,3,2,house,51.525208512769154,0.0551692073109664,2025-11-24,2025-12-24,,
E14 4EF,E09000030,59.11071100952071,2500.0,2,2,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,,
E14 4EF,E09000030,59.11071100952071,1975.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2197.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,2750.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E6 3QL,E09000025,17.27085379268786,1850.0,2,1,house,51.525208512769154,0.0551692073109664,2025-11-24,2025-12-24,,
SE6 2NF,E09000023,67.63797200908304,1575.0,1,1,flat,51.43855634680985,-0.0175772514213518,2025-11-24,2025-12-24,False,
SE16 2TL,E09000028,29.279139816040523,2600.0,2,1,house,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
SE18 7JQ,E09000011,19.864619919163218,3200.0,2,2,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,
E1 2RA,E09000030,10.897649847648996,2600.0,1,1,flat,51.51627434550282,-0.060362238632592,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,3497.0,4,2,house,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,True,
HA9 8DU,E09000005,8.30217035777938,2581.0,2,2,flat,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,False,
SW7 5BD,E09000020,26.959162474718056,4736.0,1,1,flat,51.49650520565371,-0.1765137879858657,2025-11-24,2025-12-24,True,
N13 5PP,E09000010,30.78866100612915,449.0,1,1,room,51.621021391705064,-0.1037310794930875,2025-11-24,2025-12-24,True,
N8 9BT,E09000014,66.67985838153666,499.0,1,1,room,51.58242810663684,-0.120095105891126,2025-11-24,2025-12-24,True,
TW4 7BE,E09000018,24.132846383554448,500.0,1,2,flat,51.46693595929443,-0.3844273134328358,2025-11-24,2025-12-24,True,
SM4 5NL,E09000024,60.683052690217956,500.0,1,1,flat,51.392992831818184,-0.2001930056818182,2025-11-24,2025-12-24,False,
SE18 7JQ,E09000011,19.864619919163218,550.0,1,1,flat,51.48560801971954,0.0715256752848378,2025-11-24,2025-12-24,True,
SE20 8XG,E09000006,13.654993244990706,567.0,2,2,flat,51.4130956182048,-0.0579908735777496,2025-11-24,2025-12-24,False,
HA1 1LE,E09000015,44.939771750080915,575.0,1,1,flat,51.58157720852018,-0.3361556530269058,2025-11-24,2025-12-24,True,
N11 1RR,E09000010,34.77210330480844,575.0,1,2,room,51.61396043512974,-0.137539492015968,2025-11-24,2025-12-24,True,
N9 7AR,E09000010,25.500714312211596,590.0,1,2,room,51.62779336440678,-0.0589038073959938,2025-11-24,2025-12-24,True,
N15 5EF,E09000014,16.62544892139089,599.0,1,1,room,51.58049636607143,-0.0865541006493506,2025-11-24,2025-12-24,True,
UB4 0BT,E09000017,31.983478068972943,600.0,1,1,flat,51.52314565846154,-0.4086568533333333,2025-11-24,2025-12-24,True,
W1W 7BB,E09000033,16.089613173568114,4290.0,1,1,flat,51.51913557733176,-0.1409453400236127,2025-11-24,2025-12-24,True,40.87732
NW4 4AE,E09000003,14.921271908284153,600.0,5,1,house,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,True,
E9 7AT,E09000012,19.534134575016488,625.0,1,1,room,51.54155078051088,-0.0469564626300851,2025-11-24,2025-12-24,False,
HA0 4UH,E09000005,32.28181638075597,625.0,1,1,room,51.55014615153374,-0.3046806110429447,2025-11-24,2025-12-24,False,
SE8 5QS,E09000023,58.23767331970413,645.0,1,1,room,51.48168371325052,-0.0289139109730848,2025-11-24,2025-12-24,True,
W7 3BA,E09000009,9.063284486554064,650.0,1,1,room,51.5096821066823,-0.3350741207502931,2025-11-24,2025-12-24,,
N6 5HW,E09000014,35.20582059420425,650.0,1,2,room,51.5715012619883,-0.1408305567251462,2025-11-24,2025-12-24,True,
N20 0EJ,E09000003,31.997789377293902,650.0,1,1,flat,51.62956584875846,-0.174733848758465,2025-11-24,2025-12-24,True,
HA1 1LE,E09000015,44.939771750080915,650.0,1,1,room,51.58157720852018,-0.3361556530269058,2025-11-24,2025-12-24,True,
SE6 2NF,E09000023,67.63797200908304,650.0,1,1,room,51.43855634680985,-0.0175772514213518,2025-11-24,2025-12-24,True,
N22 8HB,E09000014,48.435554484480186,650.0,1,1,room,51.59993476022656,-0.1141358609188168,2025-11-24,2025-12-24,True,
TW2 6PQ,E09000027,134.26711048979405,650.0,1,3,room,51.44713249943757,-0.3500652002249719,2025-11-24,2025-12-24,True,
SE8 5QS,E09000023,58.23767331970413,650.0,1,1,room,51.48168371325052,-0.0289139109730848,2025-11-24,2025-12-24,True,
SE11 4ZB,E09000022,22.993012299786628,2780.0,2,1,flat,51.48949378329571,-0.1088360519187359,2025-11-24,2025-12-24,False,
N8 9BT,E09000014,66.67985838153666,669.0,1,2,flat,51.58242810663684,-0.120095105891126,2025-11-24,2025-12-24,True,
HA1 1LE,E09000015,44.939771750080915,675.0,1,1,flat,51.58157720852018,-0.3361556530269058,2025-11-24,2025-12-24,True,
SW15 6DX,E09000032,28.853416394595985,675.0,1,3,room,51.457991143928034,-0.2257167726136931,2025-11-24,2025-12-24,True,
TW5 0AQ,E09000018,28.01479328208654,675.0,1,1,room,51.48026214532374,-0.381549598561151,2025-11-24,2025-12-24,True,
NW4 4AE,E09000003,14.921271908284153,685.0,1,2,room,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,True,
TW3 1DL,E09000018,28.75445270259639,695.0,1,1,room,51.4686805373599,-0.3633411942714819,2025-11-24,2025-12-24,True,
UB6 8QL,E09000009,13.620161644641948,695.0,1,4,room,51.54034522700729,-0.3441954109489051,2025-11-24,2025-12-24,True,
HA3 8NP,E09000015,51.11219700365208,699.0,1,3,room,51.59139038515082,-0.3231101192575406,2025-11-24,2025-12-24,True,
N7 9RR,E09000019,32.14951362961634,700.0,1,2,room,51.55406446794082,-0.1180877885326757,2025-11-24,2025-12-24,True,
E11 3FG,E09000031,15.72257176547301,700.0,1,1,flat,51.56724237640822,0.0115676182902584,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,700.0,1,3,room,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,False,
HA0 4UH,E09000005,32.28181638075597,700.0,1,2,room,51.55014615153374,-0.3046806110429447,2025-11-24,2025-12-24,False,
NW9 0SJ,E09000005,10.442144790672884,700.0,1,1,flat,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,False,
E14 4EF,E09000030,59.11071100952071,700.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SW15 6DX,E09000032,28.853416394595985,2250.0,2,2,flat,51.457991143928034,-0.2257167726136931,2025-11-24,2025-12-24,False,60.665659
E4 6PH,E09000031,93.47495584185064,700.0,1,1,room,51.623511623762376,-0.0029424158415841,2025-11-24,2025-12-24,True,
CR0 5QG,E09000008,39.7314920498267,700.0,1,1,room,51.3732822131597,-0.0787609890335846,2025-11-24,2025-12-24,True,
N17 6RX,E09000014,35.77974370089573,700.0,1,1,flat,51.59727715599534,-0.0710098649592549,2025-11-24,2025-12-24,True,
N4 4LX,E09000014,92.63073424429702,710.0,1,2,flat,51.57049406302251,-0.1051936938906752,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,710.0,1,1,room,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E7 0QR,E09000025,31.198673664709467,720.0,1,1,room,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,True,
CR0 5QG,E09000008,39.7314920498267,720.0,1,1,room,51.3732822131597,-0.0787609890335846,2025-11-24,2025-12-24,True,
EN3 7HZ,E09000010,28.464682590900516,720.0,1,1,room,51.657953675172415,-0.0414842496551724,2025-11-24,2025-12-24,True,
E4 6PH,E09000031,93.47495584185064,725.0,1,1,flat,51.623511623762376,-0.0029424158415841,2025-11-24,2025-12-24,False,
TW5 0AQ,E09000018,28.01479328208654,725.0,1,1,room,51.48026214532374,-0.381549598561151,2025-11-24,2025-12-24,True,
CR4 1DS,E09000024,26.084633870474498,725.0,1,3,room,51.40256537709773,-0.1453029185587364,2025-11-24,2025-12-24,True,
SE27 9JS,E09000022,12.921303077185922,730.0,1,2,room,51.43036930857143,-0.1015629628571428,2025-11-24,2025-12-24,True,
N1 8QF,E09000019,24.098612318902717,3790.0,2,2,flat,51.537578291428574,-0.0982429962857142,2025-11-24,2025-12-24,True,68.004996
HA1 1LE,E09000015,44.939771750080915,735.0,1,1,flat,51.58157720852018,-0.3361556530269058,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,737.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
UB6 8QL,E09000009,13.620161644641948,745.0,1,1,room,51.54034522700729,-0.3441954109489051,2025-11-24,2025-12-24,,
N15 5EF,E09000014,16.62544892139089,749.0,1,1,room,51.58049636607143,-0.0865541006493506,2025-11-24,2025-12-24,True,
N22 8HB,E09000014,48.435554484480186,749.0,1,2,room,51.59993476022656,-0.1141358609188168,2025-11-24,2025-12-24,True,
HA8 7BQ,E09000003,44.40915040041003,750.0,1,2,flat,51.61161560744147,-0.2752701793478261,2025-11-24,2025-12-24,True,
W12 0LH,E09000013,43.58127395668307,750.0,1,2,room,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,True,
HA9 8DU,E09000005,8.30217035777938,750.0,1,1,room,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,,
UB5 5BP,E09000009,46.089701267142026,750.0,1,5,room,51.54437024442897,-0.3745926552924791,2025-11-24,2025-12-24,True,
W3 6DF,E09000009,40.12820379501829,750.0,1,1,room,51.50841296237414,-0.2701865781664017,2025-11-24,2025-12-24,True,
UB3 1AX,E09000017,48.052220956218164,750.0,1,3,room,51.50493956899489,-0.4214537614991482,2025-11-24,2025-12-24,False,
CR0 2PW,E09000008,11.87729578439181,750.0,1,1,room,51.39235674974464,-0.1038470132788559,2025-11-24,2025-12-24,False,
UB5 5BP,E09000009,46.089701267142026,750.0,1,2,room,51.54437024442897,-0.3745926552924791,2025-11-24,2025-12-24,True,
SE23 2PP,E09000023,53.71890840727219,750.0,1,2,room,51.44008573080568,-0.0501683592417061,2025-11-24,2025-12-24,True,
SW15 6DX,E09000032,28.853416394595985,750.0,1,1,flat,51.457991143928034,-0.2257167726136931,2025-11-24,2025-12-24,True,
E7 0QR,E09000025,31.198673664709467,750.0,1,2,room,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,750.0,1,1,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
CR0 5QG,E09000008,39.7314920498267,750.0,1,1,flat,51.3732822131597,-0.0787609890335846,2025-11-24,2025-12-24,True,
HA3 8NP,E09000015,51.11219700365208,750.0,1,2,room,51.59139038515082,-0.3231101192575406,2025-11-24,2025-12-24,True,
TW10 6UX,E09000027,249.53353139307575,750.0,1,1,flat,51.45148148834355,-0.3028327950920245,2025-11-24,2025-12-24,True,
N18 2UX,E09000010,22.30572361321808,750.0,1,1,room,51.613601097142855,-0.0645858114285714,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,750.0,1,1,room,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
NW4 4AE,E09000003,14.921271908284153,750.0,4,1,flat,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,True,
E5 9NT,E09000012,16.375349554336847,750.0,1,1,room,51.55935193702128,-0.0546047710638297,2025-11-24,2025-12-24,True,
N15 5EF,E09000014,16.62544892139089,3300.0,3,2,flat,51.58049636607143,-0.0865541006493506,2025-11-24,2025-12-24,True,
NW4 4AE,E09000003,14.921271908284153,750.0,7,4,house,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,True,
N10 1DU,E09000014,73.15634863241621,750.0,1,2,room,51.59391036769078,-0.144302064420218,2025-11-24,2025-12-24,True,
SE10 9PN,E09000011,13.867656837967594,750.0,1,2,flat,51.48441142925659,0.0014763756994404,2025-11-24,2025-12-24,True,
SM1 4AU,E09000029,20.43457613866576,750.0,1,1,room,51.36468242967245,-0.193060734746307,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,750.0,1,1,house,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,True,
SW19 7JZ,E09000024,97.530776511809,750.0,1,3,room,51.422053649141255,-0.2054610315457413,2025-11-24,2025-12-24,True,
E7 0QR,E09000025,31.198673664709467,758.0,1,1,room,51.54759244808232,0.0260231599625818,2025-11-24,2025-12-24,False,
SW17 7TG,E09000032,28.900451001866294,760.0,1,2,flat,51.43031384204131,-0.1652543991494532,2025-11-24,2025-12-24,True,
N22 8HB,E09000014,48.435554484480186,765.0,1,2,room,51.59993476022656,-0.1141358609188168,2025-11-24,2025-12-24,True,
W5 5DL,E09000009,22.206605390016882,775.0,1,1,flat,51.51222238026125,-0.3040190430575714,2025-11-24,2025-12-24,True,
SW16 3HE,E09000022,57.37297339644897,1950.0,2,1,house,51.42376028451698,-0.1296055394794883,2025-11-24,2025-12-24,False,
SE25 6XR,E09000008,4.580336128008985,775.0,1,1,room,51.398154309872034,-0.0775396855575868,2025-11-24,2025-12-24,True,
SW19 7JZ,E09000024,97.530776511809,775.0,1,2,room,51.422053649141255,-0.2054610315457413,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,776.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,777.0,1,2,room,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
W4 4JB,E09000018,16.03821145554842,780.0,1,3,room,51.49140459244728,-0.2635797086807258,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,780.0,1,1,flat,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,780.0,1,1,room,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
HA8 7BQ,E09000003,44.40915040041003,785.0,1,2,flat,51.61161560744147,-0.2752701793478261,2025-11-24,2025-12-24,True,
HA3 8NP,E09000015,51.11219700365208,2200.0,2,2,flat,51.59139038515082,-0.3231101192575406,2025-11-24,2025-12-24,True,
NW2 6QW,E09000003,28.960679538328545,795.0,1,3,flat,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,True,
TW3 1DL,E09000018,28.75445270259639,795.0,1,3,room,51.4686805373599,-0.3633411942714819,2025-11-24,2025-12-24,True,
SW9 0BB,E09000022,36.70534843249157,795.0,1,1,flat,51.46907335810811,-0.1136927111486486,2025-11-24,2025-12-24,True,
SW19 7JZ,E09000024,97.530776511809,795.0,1,1,flat,51.422053649141255,-0.2054610315457413,2025-11-24,2025-12-24,True,
N19 3DF,E09000019,53.01287726281311,795.0,1,3,room,51.56544814674868,-0.12808930228471,2025-11-24,2025-12-24,True,
SW19 7JZ,E09000024,97.530776511809,799.0,1,3,room,51.422053649141255,-0.2054610315457413,2025-11-24,2025-12-24,True,
E3 2BJ,E09000030,10.367289863472623,800.0,1,1,flat,51.528214625390866,-0.0255862901813633,2025-11-24,2025-12-24,True,
SE6 2NF,E09000023,67.63797200908304,800.0,1,1,room,51.43855634680985,-0.0175772514213518,2025-11-24,2025-12-24,True,
SE12 9ED,E09000011,49.88779213955302,800.0,1,1,room,51.44613218094089,0.0266843703256936,2025-11-24,2025-12-24,False,
N22 8HB,E09000014,48.435554484480186,800.0,1,1,room,51.59993476022656,-0.1141358609188168,2025-11-24,2025-12-24,True,
HA3 8NP,E09000015,51.11219700365208,800.0,1,1,room,51.59139038515082,-0.3231101192575406,2025-11-24,2025-12-24,True,
E10 5DL,E09000031,12.385531837527969,800.0,1,2,room,51.568644051601424,-0.012851262455516,2025-11-24,2025-12-24,True,
CR4 1DS,E09000024,26.084633870474498,800.0,1,5,flat,51.40256537709773,-0.1453029185587364,2025-11-24,2025-12-24,True,
N4 4LX,E09000014,92.63073424429702,800.0,1,2,flat,51.57049406302251,-0.1051936938906752,2025-11-24,2025-12-24,,
BR3 3NR,E09000006,91.30614914072127,800.0,1,1,room,51.403269175707,-0.0318682665739452,2025-11-24,2025-12-24,True,
SE15 5HS,E09000028,67.36846870808105,800.0,1,2,room,51.47272123182247,-0.0671242525967894,2025-11-24,2025-12-24,True,
SE26 4SF,E09000023,27.42487262218648,800.0,1,2,room,51.42802828,-0.0540499756097561,2025-11-24,2025-12-24,True,
NW2 6QW,E09000003,28.960679538328545,800.0,1,1,room,51.55944741702293,-0.2183188449280994,2025-11-24,2025-12-24,True,
HA1 4AQ,E09000015,74.20220109281799,800.0,2,1,flat,51.5759843590203,-0.3543934313022699,2025-11-24,2025-12-24,False,
SM4 5NL,E09000024,60.683052690217956,800.0,1,1,room,51.392992831818184,-0.2001930056818182,2025-11-24,2025-12-24,True,
SE6 2NF,E09000023,67.63797200908304,800.0,1,1,room,51.43855634680985,-0.0175772514213518,2025-11-24,2025-12-24,True,
SE1 4YG,E09000028,23.641484686942793,800.0,1,1,flat,51.498221639357645,-0.0903571355470876,2025-11-24,2025-12-24,False,
SW19 7JZ,E09000024,97.530776511809,800.0,1,1,room,51.422053649141255,-0.2054610315457413,2025-11-24,2025-12-24,True,
